sample_name	model	auroc	auprc	workflow_type	workflow_type_right
430e1f07-2926-4cbd-b56f-7c5500d9cfc1	MicroSEC	0.582151300236404	0.0335129467010041	VarScan2	VarScan2
430e1f07-2926-4cbd-b56f-7c5500d9cfc1	MOBSNVF	0.861393323657473	0.124660847198745	VarScan2	VarScan2
430e1f07-2926-4cbd-b56f-7c5500d9cfc1	SOBDetector	0.713850968797181	0.0486564437027936	VarScan2	VarScan2
430e1f07-2926-4cbd-b56f-7c5500d9cfc1	VAFSNVF	0.821629813028259	0.14772196290566	VarScan2	VarScan2
43b12853-f7db-4bbb-b6eb-e81e357c3971	MicroSEC	0.683333333333334	0.883943088181021	MuSE	MuSE
43b12853-f7db-4bbb-b6eb-e81e357c3971	MOBSNVF	0.67619047619048	0.881063371860639	MuSE	MuSE
43b12853-f7db-4bbb-b6eb-e81e357c3971	SOBDetector	0.790354330708661	0.864594475457477	MuSE	MuSE
43b12853-f7db-4bbb-b6eb-e81e357c3971	VAFSNVF	0.712380952380955	0.88881881854698	MuSE	MuSE
447f5465-d01e-48d3-a68a-9f65133cc53f	MicroSEC	0.5	0.935779816513745	MuSE	MuSE
447f5465-d01e-48d3-a68a-9f65133cc53f	MOBSNVF	0.635854341736692	0.952158345797592	MuSE	MuSE
447f5465-d01e-48d3-a68a-9f65133cc53f	SOBDetector	0.541728395061728	0.942242361664139	MuSE	MuSE
447f5465-d01e-48d3-a68a-9f65133cc53f	VAFSNVF	0.343837535014007	0.891271652147519	MuSE	MuSE
45962a0e-883e-42b6-b266-f431963cdec0	MicroSEC	0.691570881226053	0.848218538390194	MuSE	MuSE
45962a0e-883e-42b6-b266-f431963cdec0	MOBSNVF	0.795019157088123	0.891932307203889	MuSE	MuSE
45962a0e-883e-42b6-b266-f431963cdec0	SOBDetector	0.584316037735848	0.869745496001586	MuSE	MuSE
45962a0e-883e-42b6-b266-f431963cdec0	VAFSNVF	0.534482758620689	0.788425315538206	MuSE	MuSE
478b1b98-8826-47e2-bf43-bb93e222ea6a	MicroSEC	0.553571428571429	0.73958333333334	MuTect2	MuTect2
478b1b98-8826-47e2-bf43-bb93e222ea6a	MOBSNVF	0.842052313883296	0.91742084375627	MuTect2	MuTect2
478b1b98-8826-47e2-bf43-bb93e222ea6a	SOBDetector	0.734821198868022	0.916300589092343	MuTect2	MuTect2
478b1b98-8826-47e2-bf43-bb93e222ea6a	VAFSNVF	0.705985915492953	0.859956370264232	MuTect2	MuTect2
48d44e42-e442-44e4-a826-03eafb0d42e8	MicroSEC	0.685932587555751	0.457161269362724	VarScan2	VarScan2
48d44e42-e442-44e4-a826-03eafb0d42e8	MOBSNVF	0.776867298180904	0.575864676095519	VarScan2	VarScan2
48d44e42-e442-44e4-a826-03eafb0d42e8	SOBDetector	0.850921859961489	0.498577862012509	VarScan2	VarScan2
48d44e42-e442-44e4-a826-03eafb0d42e8	VAFSNVF	0.787985162209747	0.624762986222213	VarScan2	VarScan2
49ce0762-2ab2-49de-b611-ded7efe00a21	MicroSEC	0.473084886128364	0.674573819908322	MuTect2	MuTect2
49ce0762-2ab2-49de-b611-ded7efe00a21	MOBSNVF	0.883827927306187	0.916042711459093	MuTect2	MuTect2
49ce0762-2ab2-49de-b611-ded7efe00a21	SOBDetector	0.768237250554324	0.844057821965442	MuTect2	MuTect2
49ce0762-2ab2-49de-b611-ded7efe00a21	VAFSNVF	0.790200138026225	0.798231984661478	MuTect2	MuTect2
4a09b0e1-b52e-4151-9f65-4f6d7da44745	MicroSEC	0.578217236777435	0.0996302688788192	SomaticSniper	SomaticSniper
4a09b0e1-b52e-4151-9f65-4f6d7da44745	MOBSNVF	0.716843687899804	0.192342237192257	SomaticSniper	SomaticSniper
4a09b0e1-b52e-4151-9f65-4f6d7da44745	SOBDetector	0.707547158286004	0.126214785766925	SomaticSniper	SomaticSniper
4a09b0e1-b52e-4151-9f65-4f6d7da44745	VAFSNVF	0.432125155019544	0.0727885109482212	SomaticSniper	SomaticSniper
4ffb882d-cbde-429e-9804-3b53dd864951	MicroSEC	0.616556336899009	0.401292911478276	VarScan2	VarScan2
4ffb882d-cbde-429e-9804-3b53dd864951	MOBSNVF	0.85254185381788	0.654464501260049	VarScan2	VarScan2
4ffb882d-cbde-429e-9804-3b53dd864951	SOBDetector	0.655617367706926	0.514138700473604	VarScan2	VarScan2
4ffb882d-cbde-429e-9804-3b53dd864951	VAFSNVF	0.609810126582279	0.418525588013232	VarScan2	VarScan2
517dbbc7-cb6c-4311-9bb3-0c2df1c7f5bd	MicroSEC	0.822691197691196	0.372211693673688	MuTect2	MuTect2
517dbbc7-cb6c-4311-9bb3-0c2df1c7f5bd	MOBSNVF	0.672018890200708	0.240857661699814	MuTect2	MuTect2
517dbbc7-cb6c-4311-9bb3-0c2df1c7f5bd	SOBDetector	0.942268735781736	0.721215541072067	MuTect2	MuTect2
517dbbc7-cb6c-4311-9bb3-0c2df1c7f5bd	VAFSNVF	0.776652892561983	0.407305621731299	MuTect2	MuTect2
52c3ea1f-80df-4644-9761-8e963e353e31	MicroSEC	0.45886145104895	0.672825687533076	MuTect2	MuTect2
52c3ea1f-80df-4644-9761-8e963e353e31	MOBSNVF	0.878933566433562	0.91567947718529	MuTect2	MuTect2
52c3ea1f-80df-4644-9761-8e963e353e31	SOBDetector	0.764469987228608	0.826099348173641	MuTect2	MuTect2
52c3ea1f-80df-4644-9761-8e963e353e31	VAFSNVF	0.766717657342654	0.778741087853136	MuTect2	MuTect2
547ef557-9804-413d-a357-6a1facbe1787	MicroSEC	0.55469022176335	0.0521192150348635	SomaticSniper	SomaticSniper
547ef557-9804-413d-a357-6a1facbe1787	MOBSNVF	0.887743689686432	0.497504349412098	SomaticSniper	SomaticSniper
547ef557-9804-413d-a357-6a1facbe1787	SOBDetector	0.817455499560905	0.185195134248335	SomaticSniper	SomaticSniper
547ef557-9804-413d-a357-6a1facbe1787	VAFSNVF	0.268521163308082	0.0291164886286649	SomaticSniper	SomaticSniper
58a0b3bd-11d8-49ee-8ff2-088f8acbe370	MicroSEC	0.591073905914989	0.0373442134833815	SomaticSniper	SomaticSniper
58a0b3bd-11d8-49ee-8ff2-088f8acbe370	MOBSNVF	0.795282104434791	0.163955428675349	SomaticSniper	SomaticSniper
58a0b3bd-11d8-49ee-8ff2-088f8acbe370	SOBDetector	0.778328789374329	0.0948660349085938	SomaticSniper	SomaticSniper
58a0b3bd-11d8-49ee-8ff2-088f8acbe370	VAFSNVF	0.338165781581787	0.0254399728652492	SomaticSniper	SomaticSniper
592510e2-bc20-4cb5-890d-e425f5d48d79	SOBDetector	0.58219178082192	0.955165546819219	MuSE	MuSE
5b8f676b-d7cf-47f3-8a05-d9b78d0e647e	MicroSEC	0.601880877742946	0.625746726932729	VarScan2	VarScan2
5b8f676b-d7cf-47f3-8a05-d9b78d0e647e	MOBSNVF	0.738551888195065	0.680552031644261	VarScan2	VarScan2
5b8f676b-d7cf-47f3-8a05-d9b78d0e647e	SOBDetector	0.60278772241857	0.672378356755323	VarScan2	VarScan2
5b8f676b-d7cf-47f3-8a05-d9b78d0e647e	VAFSNVF	0.742975022301519	0.743712608849833	VarScan2	VarScan2
5c4813c4-2def-42f2-a63c-8ebee0679f65	MicroSEC	0.5	0.928571428571415	MuSE	MuSE
5c4813c4-2def-42f2-a63c-8ebee0679f65	MOBSNVF	0.681490384615386	0.953683556264903	MuSE	MuSE
5c4813c4-2def-42f2-a63c-8ebee0679f65	SOBDetector	0.513930348258705	0.940364120483425	MuSE	MuSE
5c4813c4-2def-42f2-a63c-8ebee0679f65	VAFSNVF	0.315504807692307	0.881794874855412	MuSE	MuSE
5c8d6416-216e-494c-9646-d77cb200fa3b	MicroSEC	0.929824561403509	0.272727272727277	MuSE	MuSE
5c8d6416-216e-494c-9646-d77cb200fa3b	MOBSNVF	0.75	0.0967741935483889	MuSE	MuSE
5c8d6416-216e-494c-9646-d77cb200fa3b	SOBDetector	0.871868978805395	0.267839572435176	MuSE	MuSE
5c8d6416-216e-494c-9646-d77cb200fa3b	VAFSNVF	0.785714285714285	0.434566777987384	MuSE	MuSE
5e721480-ba9f-4eff-ac8a-a76968266155	MicroSEC	0.506460674157306	0.0222667586399022	MuTect2	MuTect2
5e721480-ba9f-4eff-ac8a-a76968266155	MOBSNVF	0.988362760834671	0.543970936027046	MuTect2	MuTect2
5e721480-ba9f-4eff-ac8a-a76968266155	SOBDetector	0.461788323683507	0.0112457498201089	MuTect2	MuTect2
5e721480-ba9f-4eff-ac8a-a76968266155	VAFSNVF	0.990052552552553	0.712595969155492	MuTect2	MuTect2
5f3ab482-e452-4662-9448-35ff691ec0ef	MicroSEC	0.49247491638796	0.465406975152821	MuTect2	MuTect2
5f3ab482-e452-4662-9448-35ff691ec0ef	MOBSNVF	0.939799331103679	0.890171941827268	MuTect2	MuTect2
5f3ab482-e452-4662-9448-35ff691ec0ef	SOBDetector	0.606473214285715	0.576723812379161	MuTect2	MuTect2
5f3ab482-e452-4662-9448-35ff691ec0ef	VAFSNVF	0.802675585284281	0.634009985881379	MuTect2	MuTect2
5f6bc8bc-3fe1-49f2-bdfb-b0efdffddb95	MicroSEC	0.669642857142856	0.963095443273256	MuSE	MuSE
5f6bc8bc-3fe1-49f2-bdfb-b0efdffddb95	MOBSNVF	0.897959183673472	0.988313005220128	MuSE	MuSE
5f6bc8bc-3fe1-49f2-bdfb-b0efdffddb95	SOBDetector	0.631934566145093	0.936039849342332	MuSE	MuSE
5f6bc8bc-3fe1-49f2-bdfb-b0efdffddb95	VAFSNVF	0.750637755102044	0.97613798331332	MuSE	MuSE
614ef862-2ec8-40a7-b1ab-1ee021288321	MicroSEC	0.612348522659269	0.143401894726774	SomaticSniper	SomaticSniper
614ef862-2ec8-40a7-b1ab-1ee021288321	MOBSNVF	0.683045441265282	0.232707962360908	SomaticSniper	SomaticSniper
614ef862-2ec8-40a7-b1ab-1ee021288321	SOBDetector	0.695540998327885	0.159806433469265	SomaticSniper	SomaticSniper
614ef862-2ec8-40a7-b1ab-1ee021288321	VAFSNVF	0.413537154472742	0.0876827287862655	SomaticSniper	SomaticSniper
62a5c259-38f8-4f6e-9b69-92851b7275e1	MicroSEC	0.499166666666666	0.793109468855741	MuSE	MuSE
62a5c259-38f8-4f6e-9b69-92851b7275e1	MOBSNVF	0.61666666666667	0.838360192409232	MuSE	MuSE
62a5c259-38f8-4f6e-9b69-92851b7275e1	SOBDetector	0.592830882352941	0.876294886459418	MuSE	MuSE
62a5c259-38f8-4f6e-9b69-92851b7275e1	VAFSNVF	0.698333333333329	0.891396691838623	MuSE	MuSE
65f5cabd-4c7a-466d-8701-dea4a44d881d	MicroSEC	0.502819548872182	0.577186003315132	MuTect2	MuTect2
65f5cabd-4c7a-466d-8701-dea4a44d881d	MOBSNVF	0.813891465677177	0.805325540182145	MuTect2	MuTect2
65f5cabd-4c7a-466d-8701-dea4a44d881d	SOBDetector	0.679673063255153	0.666673370670017	MuTect2	MuTect2
65f5cabd-4c7a-466d-8701-dea4a44d881d	VAFSNVF	0.863288497217068	0.813482718128907	MuTect2	MuTect2
6827ffd5-3ba1-4084-9150-536eb74e9cf5	MicroSEC	0.70335429769392	0.870323271641414	VarScan2	VarScan2
6827ffd5-3ba1-4084-9150-536eb74e9cf5	MOBSNVF	0.719696969696973	0.833147594344801	VarScan2	VarScan2
6827ffd5-3ba1-4084-9150-536eb74e9cf5	SOBDetector	0.588002873563219	0.75386046774738	VarScan2	VarScan2
6827ffd5-3ba1-4084-9150-536eb74e9cf5	VAFSNVF	0.514653110047847	0.712305418702408	VarScan2	VarScan2
73452db7-2010-41cd-ae01-5ce5f64fe673	MicroSEC	0.481393554513631	0.0525756442782179	VarScan2	VarScan2
73452db7-2010-41cd-ae01-5ce5f64fe673	MOBSNVF	0.837330590144994	0.207709360463676	VarScan2	VarScan2
73452db7-2010-41cd-ae01-5ce5f64fe673	SOBDetector	0.788248873320279	0.110904214457245	VarScan2	VarScan2
73452db7-2010-41cd-ae01-5ce5f64fe673	VAFSNVF	0.780923779737462	0.251522884956348	VarScan2	VarScan2
735d1fec-eb37-43ef-80d7-aa586bfb50c0	MicroSEC	0.783279220779221	0.733777972969127	MuSE	MuSE
735d1fec-eb37-43ef-80d7-aa586bfb50c0	MOBSNVF	0.76985645933014	0.716473543743568	MuSE	MuSE
735d1fec-eb37-43ef-80d7-aa586bfb50c0	SOBDetector	0.94090301896874	0.89425069682884	MuSE	MuSE
735d1fec-eb37-43ef-80d7-aa586bfb50c0	VAFSNVF	0.79585326953747	0.801652684483155	MuSE	MuSE
796c7243-d4d7-43ea-bb8a-f0c118ad0fcd	MicroSEC	0.516378066378065	0.88099695676342	MuTect2	MuTect2
796c7243-d4d7-43ea-bb8a-f0c118ad0fcd	MOBSNVF	0.828571428571435	0.962615771456194	MuTect2	MuTect2
796c7243-d4d7-43ea-bb8a-f0c118ad0fcd	SOBDetector	0.708358239719674	0.957587516034733	MuTect2	MuTect2
796c7243-d4d7-43ea-bb8a-f0c118ad0fcd	VAFSNVF	0.658982683982686	0.916170434299431	MuTect2	MuTect2
7c92e76b-5d03-47f1-9d2f-05cef4394122	MicroSEC	0.556095658727077	0.217863249689537	SomaticSniper	SomaticSniper
7c92e76b-5d03-47f1-9d2f-05cef4394122	MOBSNVF	0.744312309780895	0.549038423974597	SomaticSniper	SomaticSniper
7c92e76b-5d03-47f1-9d2f-05cef4394122	SOBDetector	0.714510585601443	0.410085256304189	SomaticSniper	SomaticSniper
7c92e76b-5d03-47f1-9d2f-05cef4394122	VAFSNVF	0.39830310654988	0.159857483837735	SomaticSniper	SomaticSniper
7d024880-8859-4521-b57e-f56d6fe9d88a	MicroSEC	0.709160305343513	0.181936845046291	MuTect2	MuTect2
7d024880-8859-4521-b57e-f56d6fe9d88a	MOBSNVF	0.903307888040714	0.418901508390266	MuTect2	MuTect2
7d024880-8859-4521-b57e-f56d6fe9d88a	SOBDetector	0.928404539385853	0.45569350645626	MuTect2	MuTect2
7d024880-8859-4521-b57e-f56d6fe9d88a	VAFSNVF	0.761577608142497	0.254012889571661	MuTect2	MuTect2
7d78c513-dd57-4d60-9556-b154601fd0dd	MicroSEC	0.578408380237649	0.584183330686485	MuTect2	MuTect2
7d78c513-dd57-4d60-9556-b154601fd0dd	MOBSNVF	0.936171044402744	0.947517332365253	MuTect2	MuTect2
7d78c513-dd57-4d60-9556-b154601fd0dd	SOBDetector	0.8342221037195	0.832124613971494	MuTect2	MuTect2
7d78c513-dd57-4d60-9556-b154601fd0dd	VAFSNVF	0.790415884928076	0.77002117520293	MuTect2	MuTect2
7da69668-a971-4065-b5ae-b2b795b265c7	MicroSEC	0.519734983995489	0.211218199809315	SomaticSniper	SomaticSniper
7da69668-a971-4065-b5ae-b2b795b265c7	MOBSNVF	0.844995688276681	0.610825468591523	SomaticSniper	SomaticSniper
7da69668-a971-4065-b5ae-b2b795b265c7	SOBDetector	0.781243327269535	0.567847473727164	SomaticSniper	SomaticSniper
7da69668-a971-4065-b5ae-b2b795b265c7	VAFSNVF	0.473727756076388	0.227475245755539	SomaticSniper	SomaticSniper
7f0fa6a4-1b0a-412f-997d-bd35b76cf8dd	MicroSEC	0.529653070792312	0.558095730718984	VarScan2	VarScan2
7f0fa6a4-1b0a-412f-997d-bd35b76cf8dd	MOBSNVF	0.878998101358259	0.867082861240411	VarScan2	VarScan2
7f0fa6a4-1b0a-412f-997d-bd35b76cf8dd	SOBDetector	0.588829612129898	0.515870501815958	VarScan2	VarScan2
7f0fa6a4-1b0a-412f-997d-bd35b76cf8dd	VAFSNVF	0.794033883452607	0.836454610739517	VarScan2	VarScan2
82524909-80a1-4979-adfd-11fae6d3d995	MicroSEC	0.549847449841763	0.148571351645319	SomaticSniper	SomaticSniper
82524909-80a1-4979-adfd-11fae6d3d995	MOBSNVF	0.794424193577934	0.337533015628285	SomaticSniper	SomaticSniper
82524909-80a1-4979-adfd-11fae6d3d995	SOBDetector	0.816324261646272	0.353041816284837	SomaticSniper	SomaticSniper
82524909-80a1-4979-adfd-11fae6d3d995	VAFSNVF	0.431903294409982	0.115224296198832	SomaticSniper	SomaticSniper
82a734e9-28c3-4cec-8ae4-067651ec9189	MicroSEC	0.635416666666667	0.346329993346748	MuSE	MuSE
82a734e9-28c3-4cec-8ae4-067651ec9189	MOBSNVF	0.543445121951219	0.299701048452498	MuSE	MuSE
82a734e9-28c3-4cec-8ae4-067651ec9189	SOBDetector	0.502711776859505	0.306318872109557	MuSE	MuSE
82a734e9-28c3-4cec-8ae4-067651ec9189	VAFSNVF	0.799542682926827	0.50926556417342	MuSE	MuSE
83d37e10-8440-46d3-a15f-421426a3cbc7	MicroSEC	0.552868391451071	0.0746151299534653	VarScan2	VarScan2
83d37e10-8440-46d3-a15f-421426a3cbc7	MOBSNVF	0.895719302294902	0.411789088703666	VarScan2	VarScan2
83d37e10-8440-46d3-a15f-421426a3cbc7	SOBDetector	0.598705865445242	0.0680068148428102	VarScan2	VarScan2
83d37e10-8440-46d3-a15f-421426a3cbc7	VAFSNVF	0.881526559614872	0.49780816374244	VarScan2	VarScan2
8511d4f8-496f-4120-a754-fcd9771538fe	MicroSEC	0.557217555288875	0.125466701763141	VarScan2	VarScan2
8511d4f8-496f-4120-a754-fcd9771538fe	MOBSNVF	0.819800569800567	0.256684536428461	VarScan2	VarScan2
8511d4f8-496f-4120-a754-fcd9771538fe	SOBDetector	0.730873798684876	0.113965842403277	VarScan2	VarScan2
8511d4f8-496f-4120-a754-fcd9771538fe	VAFSNVF	0.81518968361073	0.374378048575844	VarScan2	VarScan2
85e34838-c6e8-4114-a94e-6378f7764d0e	MicroSEC	0.556774258714736	0.850154476495904	MuSE	MuSE
85e34838-c6e8-4114-a94e-6378f7764d0e	MOBSNVF	0.565070368790823	0.852797440555362	MuSE	MuSE
85e34838-c6e8-4114-a94e-6378f7764d0e	SOBDetector	0.594530991050712	0.832657450598837	MuSE	MuSE
85e34838-c6e8-4114-a94e-6378f7764d0e	VAFSNVF	0.535484051985365	0.812970285132347	MuSE	MuSE
85e68901-c001-4100-9270-cf3bd931fa49	MicroSEC	0.576094391244871	0.603567108531624	VarScan2	VarScan2
85e68901-c001-4100-9270-cf3bd931fa49	MOBSNVF	0.789339103068445	0.75345565126271	VarScan2	VarScan2
85e68901-c001-4100-9270-cf3bd931fa49	SOBDetector	0.550966915191053	0.636533745230699	VarScan2	VarScan2
85e68901-c001-4100-9270-cf3bd931fa49	VAFSNVF	0.521767637031208	0.521342645677386	VarScan2	VarScan2
8633466e-e6eb-48b4-93ac-9e902eee6b79	MicroSEC	0.569131546643912	0.200118938849947	SomaticSniper	SomaticSniper
8633466e-e6eb-48b4-93ac-9e902eee6b79	MOBSNVF	0.866893730834939	0.52834283830677	SomaticSniper	SomaticSniper
8633466e-e6eb-48b4-93ac-9e902eee6b79	SOBDetector	0.865430994362451	0.46571853998645	SomaticSniper	SomaticSniper
8633466e-e6eb-48b4-93ac-9e902eee6b79	VAFSNVF	0.340141304279675	0.125927101263021	SomaticSniper	SomaticSniper
881f5579-ae20-4839-9b3d-bb2ecf2ab42b	MicroSEC	0.591269841269841	0.896514692034971	MuSE	MuSE
881f5579-ae20-4839-9b3d-bb2ecf2ab42b	MOBSNVF	0.71296296296296	0.927271183842171	MuSE	MuSE
881f5579-ae20-4839-9b3d-bb2ecf2ab42b	SOBDetector	0.537814426120272	0.874336902201446	MuSE	MuSE
881f5579-ae20-4839-9b3d-bb2ecf2ab42b	VAFSNVF	0.585097001763664	0.892161903904368	MuSE	MuSE
8ac49fdc-3183-4931-8279-c56787fd8d98	MicroSEC	0.637610619469026	0.400625345584408	VarScan2	VarScan2
8ac49fdc-3183-4931-8279-c56787fd8d98	MOBSNVF	0.754046062869583	0.500517424845265	VarScan2	VarScan2
8ac49fdc-3183-4931-8279-c56787fd8d98	SOBDetector	0.613670272286459	0.339403705130029	VarScan2	VarScan2
8ac49fdc-3183-4931-8279-c56787fd8d98	VAFSNVF	0.70813881107999	0.442386823903351	VarScan2	VarScan2
8b87b299-68be-417e-9566-3d26fcf13d01	MicroSEC	0.550612683586414	0.156281356189021	SomaticSniper	SomaticSniper
8b87b299-68be-417e-9566-3d26fcf13d01	MOBSNVF	0.825263330731027	0.493615185511413	SomaticSniper	SomaticSniper
8b87b299-68be-417e-9566-3d26fcf13d01	SOBDetector	0.808558513248924	0.406981189386941	SomaticSniper	SomaticSniper
8b87b299-68be-417e-9566-3d26fcf13d01	VAFSNVF	0.456799509275439	0.147004551146424	SomaticSniper	SomaticSniper
8bfc8d19-1bc9-43d8-9a47-ca7c1109c51f	MicroSEC	0.513075347345915	0.227749782358473	SomaticSniper	SomaticSniper
8bfc8d19-1bc9-43d8-9a47-ca7c1109c51f	MOBSNVF	0.860194000334045	0.659935289646091	SomaticSniper	SomaticSniper
8bfc8d19-1bc9-43d8-9a47-ca7c1109c51f	SOBDetector	0.785932377049235	0.596080925376232	SomaticSniper	SomaticSniper
8bfc8d19-1bc9-43d8-9a47-ca7c1109c51f	VAFSNVF	0.481792994260833	0.247777889843337	SomaticSniper	SomaticSniper
8c7896cf-9a69-4499-b05b-6866567d31b4	MicroSEC	0.566413662239089	0.680875030219536	MuSE	MuSE
8c7896cf-9a69-4499-b05b-6866567d31b4	MOBSNVF	0.693655303030306	0.764892330339784	MuSE	MuSE
8c7896cf-9a69-4499-b05b-6866567d31b4	SOBDetector	0.707788561803161	0.755346966612285	MuSE	MuSE
8c7896cf-9a69-4499-b05b-6866567d31b4	VAFSNVF	0.70738636363636	0.807045195183826	MuSE	MuSE
8d61189c-ec02-47fb-aed1-b0e40ec59226	MicroSEC	0.549561873614375	0.107396003157747	SomaticSniper	SomaticSniper
8d61189c-ec02-47fb-aed1-b0e40ec59226	MOBSNVF	0.772071019565168	0.316190160010198	SomaticSniper	SomaticSniper
8d61189c-ec02-47fb-aed1-b0e40ec59226	SOBDetector	0.755477430958376	0.239476012130687	SomaticSniper	SomaticSniper
8d61189c-ec02-47fb-aed1-b0e40ec59226	VAFSNVF	0.382028136352074	0.0804603773514134	SomaticSniper	SomaticSniper
8dbb6395-3d9b-43ce-9df2-c30639666856	MicroSEC	0.609860915768086	0.55968018060173	VarScan2	VarScan2
8dbb6395-3d9b-43ce-9df2-c30639666856	MOBSNVF	0.80683908045976	0.70214077774782	VarScan2	VarScan2
8dbb6395-3d9b-43ce-9df2-c30639666856	SOBDetector	0.599906107484574	0.627940712275923	VarScan2	VarScan2
8dbb6395-3d9b-43ce-9df2-c30639666856	VAFSNVF	0.687068965517241	0.659368720405941	VarScan2	VarScan2
8f5d10af-16c4-4ab2-be3c-c1b9a243c686	MicroSEC	0.610048426150122	0.812321666882182	MuTect2	MuTect2
8f5d10af-16c4-4ab2-be3c-c1b9a243c686	MOBSNVF	0.90653753026635	0.965526805058694	MuTect2	MuTect2
8f5d10af-16c4-4ab2-be3c-c1b9a243c686	SOBDetector	0.788235216333437	0.895445373891849	MuTect2	MuTect2
8f5d10af-16c4-4ab2-be3c-c1b9a243c686	VAFSNVF	0.707627118644069	0.850898347229628	MuTect2	MuTect2
8f7da5f7-8752-46a0-a9ff-395ed6deed63	MicroSEC	0.483333333333334	0.966684783509005	MuSE	MuSE
8f7da5f7-8752-46a0-a9ff-395ed6deed63	MOBSNVF	0.96666666666667	0.998907005731224	MuSE	MuSE
8f7da5f7-8752-46a0-a9ff-395ed6deed63	SOBDetector	0.774999999999999	0.987631439436684	MuSE	MuSE
8f7da5f7-8752-46a0-a9ff-395ed6deed63	VAFSNVF	0.0666666666666667	0.922153897825496	MuSE	MuSE
93eca453-294b-4400-8b41-c4455ddc7e45	MicroSEC	0.785743087557603	0.484364140957897	MuTect2	MuTect2
93eca453-294b-4400-8b41-c4455ddc7e45	MOBSNVF	0.772955069124417	0.523604355040291	MuTect2	MuTect2
93eca453-294b-4400-8b41-c4455ddc7e45	SOBDetector	0.930911866131497	0.642908799356546	MuTect2	MuTect2
93eca453-294b-4400-8b41-c4455ddc7e45	VAFSNVF	0.8878168202765	0.669259673198261	MuTect2	MuTect2
978e0586-70b3-41cb-ba68-8ffb772589ed	MicroSEC	0.783695652173913	0.935536461619524	MuSE	MuSE
978e0586-70b3-41cb-ba68-8ffb772589ed	MOBSNVF	0.831159420289847	0.951065359104134	MuSE	MuSE
978e0586-70b3-41cb-ba68-8ffb772589ed	SOBDetector	0.807291666666667	0.918532109951062	MuSE	MuSE
978e0586-70b3-41cb-ba68-8ffb772589ed	VAFSNVF	0.784057971014496	0.963398361546827	MuSE	MuSE
9bbe3fac-d9b9-469d-b463-61442018d979	MicroSEC	0.484848484848484	0.914322127711762	MuSE	MuSE
9bbe3fac-d9b9-469d-b463-61442018d979	MOBSNVF	0.837121212121208	0.975811273922321	MuSE	MuSE
9bbe3fac-d9b9-469d-b463-61442018d979	SOBDetector	0.734402852049911	0.962415493827673	MuSE	MuSE
9bbe3fac-d9b9-469d-b463-61442018d979	VAFSNVF	0.705808080808076	0.972321002379826	MuSE	MuSE
9cde587b-6509-44da-9acd-0e9a401a4c44	MicroSEC	0.732231698649608	0.0751192062524749	MuTect2	MuTect2
9cde587b-6509-44da-9acd-0e9a401a4c44	MOBSNVF	0.530857616678515	0.0373287052905616	MuTect2	MuTect2
9cde587b-6509-44da-9acd-0e9a401a4c44	SOBDetector	0.924916966194985	0.159968986269228	MuTect2	MuTect2
9cde587b-6509-44da-9acd-0e9a401a4c44	VAFSNVF	0.442667614309406	0.0298902598508142	MuTect2	MuTect2
9ce3888b-e1e3-44b1-bd5a-164289106cc3	MicroSEC	0.605158774349112	0.107845080005309	SomaticSniper	SomaticSniper
9ce3888b-e1e3-44b1-bd5a-164289106cc3	MOBSNVF	0.862936026464237	0.530360634568516	SomaticSniper	SomaticSniper
9ce3888b-e1e3-44b1-bd5a-164289106cc3	SOBDetector	0.841710535930824	0.354544927551859	SomaticSniper	SomaticSniper
9ce3888b-e1e3-44b1-bd5a-164289106cc3	VAFSNVF	0.194862447207018	0.0496241519643673	SomaticSniper	SomaticSniper
9daf8552-04e5-4f37-9646-5302daa0a032	MicroSEC	0.489114724480579	0.161722831911023	VarScan2	VarScan2
9daf8552-04e5-4f37-9646-5302daa0a032	MOBSNVF	0.882198703279948	0.491364079660768	VarScan2	VarScan2
9daf8552-04e5-4f37-9646-5302daa0a032	SOBDetector	0.608637330097623	0.290331292772901	VarScan2	VarScan2
9daf8552-04e5-4f37-9646-5302daa0a032	VAFSNVF	0.695473398169338	0.308478908411035	VarScan2	VarScan2
9e650473-2a25-4d52-94d0-c7413b79747f	MicroSEC	0.633728590250329	0.501277142658025	MuSE	MuSE
9e650473-2a25-4d52-94d0-c7413b79747f	MOBSNVF	0.865612648221338	0.762278351891806	MuSE	MuSE
9e650473-2a25-4d52-94d0-c7413b79747f	SOBDetector	0.823622402890696	0.640246113243272	MuSE	MuSE
9e650473-2a25-4d52-94d0-c7413b79747f	VAFSNVF	0.708827404479579	0.664809479272759	MuSE	MuSE
9eddc1da-ebdb-42ed-b08d-cb8445a08dd9	MicroSEC	0.764437689969604	0.936015686600365	MuSE	MuSE
9eddc1da-ebdb-42ed-b08d-cb8445a08dd9	MOBSNVF	0.822948328267472	0.95257901923419	MuSE	MuSE
9eddc1da-ebdb-42ed-b08d-cb8445a08dd9	SOBDetector	0.888150452488686	0.95356500954844	MuSE	MuSE
9eddc1da-ebdb-42ed-b08d-cb8445a08dd9	VAFSNVF	0.80585106382979	0.970097144205929	MuSE	MuSE
a071fc3c-2ec2-47ae-8d65-023e9b9dd5d2	MicroSEC	0.585092571125747	0.75463284397979	MuTect2	MuTect2
a071fc3c-2ec2-47ae-8d65-023e9b9dd5d2	MOBSNVF	0.718689762527732	0.827498468733795	MuTect2	MuTect2
